Date,Open,High,Low,Close,Adj Close,Volume
2021-02-19,102.70961149150688,102.86361061756776,102.41649636531217,102.54058367135572,102.60313154550776,1181723
2021-02-22,107.11799308381369,107.65758190133315,106.99570220632371,107.08164817069519,107.05604682658789,4619502
2021-02-23,106.17459020567769,106.3024100743002,106.07748254441707,106.26790488399365,106.26530963123217,4161258
2021-02-24,105.15432135308733,105.37427041763632,104.98811868225711,105.23736897068332,105.33806987449815,2040701
2021-02-25,103.14909980666864,104.23819366614647,103.0731300336664,103.59022799625137,103.57586323211086,2694513
2021-02-26,104.98082743186019,105.1033518962977,104.56515924140768,104.92676068228404,104.99175493496925,2934460
2021-03-01,107.55814375248194,107.68077231805599,107.14077208300387,107.37657359404109,107.3786698577929,1987251
2021-03-02,106.84795813109946,107.860740800993,106.82782582072495,107.18572593385585,107.20798941830165,2690707
2021-03-03,105.31293458149574,105.71803410691656,105.25500966172922,105.45243061938869,105.45611927103675,2390688
2021-03-04,103.53945206637067,104.22646822794606,103.05477842543931,103.7796947187325,103.8236896102046,3779142
2021-03-05,104.98837392196322,105.66171243757529,104.89378729484051,105.19146733932263,105.15541130119087,4029491
2021-03-08,106.83164979612681,106.94669352240605,106.51296413223649,106.82022395741735,106.76766581561041,1393726
2021-03-09,107.59055218088811,108.05588227030071,107.19290414806981,108.04095377463784,108.00645758430478,2860989
2021-03-10,106.79679850742872,107.22232713251307,106.64535407645756,106.66575526693771,106.67107310823698,4964946
2021-03-11,107.37742493710417,107.91937498855499,107.1479974308353,107.215774626546,107.20393699797356,4473997
2021-03-12,107.46602746469615,107.88566858195126,107.35994119182308,107.5200245775706,107.5582089636581,4175053
2021-03-15,107.5092737817882,108.35051795726575,107.42676370365119,108.04533172955944,108.11581681422207,3939702
2021-03-16,109.78068767926978,110.06634331776522,109.49935056125827,109.99989957686334,109.9462285173138,1017299
2021-03-17,110.82076124213053,110.96688378319628,110.47155794262696,110.54817113412496,110.50760278581544,4896056
2021-03-18,111.49259260047174,112.7241634254988,111.41389342140906,112.11550506417025,112.03499271028164,3940753
2021-03-19,112.24521840645025,112.48144874945758,111.86631553041427,112.32328835132354,112.43731743677444,4554015
2021-03-22,112.76441435390247,113.80192484999392,112.43711899799717,113.0311680865689,113.04838666125194,4635581
2021-03-23,114.70885428248484,114.92907331566364,113.78813618393546,114.52456814981448,114.55204272656508,2018188
2021-03-24,111.1404939560958,111.78269364128505,111.08120303925574,111.29076184823263,111.21618544212988,1055268
2021-03-25,110.72619144036109,110.78695179463757,110.37965217483914,110.63680707424312,110.63674235231912,3636236
2021-03-26,109.7797029213315,109.80381657889754,109.1849065115775,109.65569101531992,109.6836119851344,2835908
2021-03-29,108.71540918262589,108.83975940817274,108.22604347247024,108.31761796461663,108.30392890913616,1082172
2021-03-30,107.73332998420739,108.04085719174873,107.54647032088572,107.7770749623604,107.83504316524257,2083235
2021-03-31,111.18723760148148,111.50871610369381,111.0576651632268,111.10367777653703,111.23210424676562,4964426
2021-04-01,108.92642415886213,109.6659462695503,108.82228839816558,109.25091148827278,109.19917774972444,2453480
2021-04-02,111.70827007682153,112.16817604404591,111.38624607972535,111.4429436934095,111.38599148770794,2044024
2021-04-05,107.64439688950507,108.12892402119051,107.1978648403114,107.80837533618381,107.76106060850076,3618207
2021-04-06,107.02211661651273,107.45341836293451,106.99388608411856,107.14227757311066,107.22832349123077,3659180
2021-04-07,107.54057442469016,107.57341614446327,107.44506772322855,107.54535971889018,107.6014099576526,2328421
2021-04-08,108.5278141740404,108.97909365841765,107.92533398410494,108.86811070589835,108.8607333771627,4396614
2021-04-09,110.53355312833506,110.686161932633,110.45449842407322,110.48300272887417,110.48502233962505,3321231
2021-04-12,112.52345573640855,112.85911898906794,111.51972359245504,112.30615090991382,112.26029947405974,1641858
2021-04-13,111.64674530862743,111.67445096267484,111.54991232094304,111.58137339194987,111.63102861825843,2299924
2021-04-14,110.25812855861285,111.07755574181847,109.35197076192753,110.60962328062347,110.58861288179932,4391517
2021-04-15,112.55240815623871,112.68478648471974,112.25987333796026,112.58028512755286,112.56564538206945,1357314
2021-04-16,112.37297626694547,112.58340060025473,111.93349447860304,112.20645540092873,112.24061047210255,1048982
2021-04-19,109.0235322147894,109.70812917602032,108.83019865443423,109.43456598584895,109.42427941362061,3626003
2021-04-20,106.80547720122674,107.72871333810212,106.56772390742154,107.03555355168177,107.02297869409183,2767908
2021-04-21,105.32213037663855,105.47057926208652,104.71080552667752,105.13781461873623,105.13837054573547,2011330
2021-04-22,106.29893533486047,106.52630793649251,106.13051072486364,106.2415446226112,106.28379451645387,2888150
2021-04-23,106.68572288820684,107.20043428562981,106.56862270700275,106.59789228353598,106.685648629289,1734337
2021-04-26,108.53639317307417,108.80427250379776,107.5269106917722,108.13424304613307,108.16589860140199,2496362
2021-04-27,107.36830859149732,107.76703702491183,106.89798402864864,107.26778735188145,107.3108722215397,1935614
2021-04-28,107.80392830187296,107.89671227051353,107.65893061959477,107.66226887014156,107.6515104992572,3345538
2021-04-29,109.66363779949232,110.29325394249717,108.93874211762667,109.07230328295698,109.0337027113597,3694531
2021-04-30,108.4074012437213,108.79159646094786,108.27899985206126,108.4537770674796,108.48924070599763,4659369
2021-05-03,109.3290923007866,109.68247365240916,108.93069654377312,109.50383474537351,109.51321050885288,1270991
2021-05-04,108.21026984683539,108.6684268224788,107.8861399183828,108.11776506587198,108.04085935086123,2307956
2021-05-05,107.48352395155192,107.51184661634692,107.00786916449223,107.38923812717043,107.37162255371426,2057768
2021-05-06,106.51344587038004,106.6912497608123,105.98852599693349,106.62576873752434,106.62134925809694,3317039
2021-05-07,103.94287755212304,104.526334699146,103.40785499233651,104.1579422504076,104.13135812988999,3132518
2021-05-10,105.71607081121164,106.00070910258994,104.88503296068288,105.22994122565774,105.30790270042056,4509850
2021-05-11,104.36697550192945,104.67783675734057,104.1682029229089,104.29879674056149,104.32382005765051,4676072
2021-05-12,104.22417034407248,104.43856767131275,103.70381035438339,104.37703790209198,104.44870186731733,4091981
2021-05-13,105.63131023505115,105.89343627489549,105.33850954321981,105.4381622194642,105.45204975719959,1795653
2021-05-14,106.41397905331188,106.86217786275631,106.23429120052704,106.437213264859,106.44154461211036,1162933
2021-05-17,107.86247929048763,108.4570879034516,107.85680456940705,107.91705973478383,107.86652229346858,4596639
2021-05-18,107.87974892288615,108.14633734326219,107.4267597948112,107.75856948221383,107.75921223692974,4771163
2021-05-19,106.62736461785043,107.09695991000116,106.4705781367377,106.90357829226302,106.90427604794576,2001540
2021-05-20,106.86196258987154,106.98770471442991,106.3984034933445,106.78665083367322,106.7136560771811,1186587
2021-05-21,103.68991380334022,104.26751133491918,102.8984655953876,103.29471755023816,103.2668523814379,3722399
2021-05-24,100.49177761172075,100.69647312650321,100.27716627266312,100.39817084257618,100.38194235179803,3355033
2021-05-25,97.7523548120737,97.82818226779003,97.42297493420719,97.82596143358484,97.84618595055001,4555336
2021-05-26,95.84481128929622,96.20990406062832,95.7529285088828,95.94211679738305,95.96424825054736,3301414
2021-05-27,96.68125408341979,96.98453784774605,96.3036685145826,96.7606636196809,96.73253923863624,4041370
2021-05-28,95.02337449260983,95.54437231718583,94.93888454846841,95.0716638013007,95.09395190791045,4145560
2021-05-31,94.3311829615429,94.59638616557324,94.19288894707401,94.40251473509434,94.39392038068895,1039167
2021-06-01,97.11377444448551,97.31278731391757,96.52707149352447,96.936127079892,96.79704215419183,1593772
2021-06-02,95.96221865425709,96.74014517943355,95.86902430393687,96.2960209344298,96.27268349592192,4120044
2021-06-03,97.94438578163339,98.00651978585512,97.4133311995824,97.77582025765102,97.82856975732032,1717481
2021-06-04,95.94213935626233,96.17405864497067,95.72464426854823,96.0150505981083,95.93431126569891,1824521
2021-06-07,95.74130519941855,95.78586314479526,95.65306706574803,95.66918062782464,95.67457116522851,4008427
2021-06-08,93.70384692271097,94.2967541246057,93.42805200006507,93.91553025707061,93.9899705808337,1818029
2021-06-09,93.57552276135497,93.9871248473169,93.21172479422259,93.32752705767287,93.29203399469662,1598019
2021-06-10,95.19328818662474,95.42654787213418,94.88205967693933,94.95672535301843,94.9568273878384,1053946
2021-06-11,91.95434450851604,91.96605042808852,91.57835162068977,91.7782055155499,91.71836537952416,2877780
2021-06-14,92.34478377379178,92.65044572233647,92.00804772776219,92.62539328747569,92.70075474970879,3547241
2021-06-15,93.26779864042868,93.54375197254501,92.71854189954225,93.11339408635773,93.10951439448883,3926592
2021-06-16,92.13403556429964,92.14942703016341,91.41330597198667,92.05949405523279,92.06164027701129,4622308
2021-06-17,89.19260906411056,89.48131691393966,88.90995417264399,89.47988804706775,89.5404793740855,3604967
2021-06-18,89.64952302970728,89.96055234965851,89.48075944408524,89.65387973915242,89.68353179137422,4025765
2021-06-21,88.81854113604133,89.14026632467856,88.32821485184029,88.75383346937433,88.71497576602182,1842416
2021-06-22,89.31162675551523,89.39983343624716,88.84624852056596,89.21240912584908,89.18353651435817,2361750
2021-06-23,89.32770163773645,89.38503746553423,88.81628368632572,89.29604416003458,89.31814186384705,2215841
2021-06-24,92.30285379093486,92.48680201662812,92.07297350040015,92.24912210586722,92.22033479615854,1260141
2021-06-25,92.12520190015147,92.28693371217258,91.7660177166529,91.85448626537105,91.75724711700424,4875899
2021-06-28,90.25913134320423,90.4185217895129,89.86485166922316,90.03835119967772,90.0359543428147,1965059
2021-06-29,89.88855306009422,90.43079855892263,89.70989251458259,90.40695648498763,90.34004572416622,2794682
2021-06-30,90.7933524164838,91.11524423949591,90.37870437919912,90.85103165687313,90.92445208925287,2427780
2021-07-01,93.37050897120236,93.66937548169899,93.30578649145754,93.40126620010986,93.40952229471766,1177829
2021-07-02,94.68889948010174,95.43438155375145,94.22921500232357,95.02187486275147,94.9788691472661,4613387
2021-07-05,95.76841146036469,95.8133521700922,95.04766777448211,95.750375334013,95.71692817605079,1878339
2021-07-06,98.889692103401,99.37633443725947,98.17135744073111,98.64332885618978,98.5501406223894,1401682
2021-07-07,96.16445938266742,96.52239630978212,95.86216441816632,96.37389293179405,96.32091322071446,2369740
2021-07-08,95.26027571603073,95.34349657927991,94.8990436882481,95.19622751543886,95.244602582848,1575073
2021-07-09,93.32382821620043,94.16618868335549,92.90480596051744,93.4950781914392,93.5994087015289,4997957
2021-07-12,92.69067473985643,93.10982763775297,92.31455621342337,92.81540230944519,92.84911270174956,1755988
2021-07-13,90.60680373985694,91.12266845763817,89.68333777059964,90.33986864615777,90.33571109073333,2210766
2021-07-14,91.44120435287094,91.89386187297012,91.31069513555165,91.54053642065546,91.52076552417581,2084768
2021-07-15,91.26445940898827,91.49083426710266,90.8189809604464,91.18017018217165,91.13656345664144,1105583
2021-07-16,88.24983787203435,88.58685051090181,87.65761293425118,88.58134791797278,88.67257633785226,1051583
2021-07-19,87.16714213769127,87.32036058548576,86.78008321370152,86.84368111282609,86.8354852967885,3051686
2021-07-20,87.5390158802663,87.60943999808794,87.35064876253361,87.43363169620395,87.52612029588755,1930887
2021-07-21,88.92359124972319,89.20972805185541,88.74984447815426,88.95606018369581,89.01804118637783,1334421
2021-07-22,92.73329624474901,92.78335555717699,92.56515856580404,92.62667432646602,92.54605223440852,2096270
2021-07-23,97.95721362232402,98.3667603301786,97.84108344241827,98.23419858583087,98.201488935884,2696310
2021-07-26,99.3356844945194,99.63616765471927,99.00524990158439,99.10130381789453,99.06815219583522,4969532
2021-07-27,97.14489781982712,97.41204663452193,97.05276806467006,97.20788556979275,97.20400472168018,2227561
2021-07-28,93.15853203958008,93.29369386180836,92.85065562206239,93.19656919694047,93.19375865620853,3818554
2021-07-29,93.65158412015244,94.14559102354623,93.46451514704475,93.74376341545485,93.88420277990242,4073936
2021-07-30,92.1708886629396,92.39503073524241,92.16742844996041,92.27805142294233,92.22834917834481,1202666
2021-08-02,91.68763689302294,91.72031341506724,91.31641302953638,91.56042821568384,91.57091050836283,3005276
2021-08-03,90.5379336055019,90.64645661213895,90.27713310903681,90.49161875526892,90.51951314706446,2794746
2021-08-04,90.39998176820724,90.47357905824728,89.89721928167721,90.28229912689216,90.2822281648033,3030779
2021-08-05,92.27224880799604,92.27938106078949,91.8752320828786,92.2738718480971,92.27895524235429,1686550
2021-08-06,92.70550606861197,92.88787915721987,92.40053783742992,92.61045073696799,92.56207062565012,2860271
2021-08-09,92.28588909293161,92.55474794270141,91.99345391596498,92.36326156511436,92.36817927123693,1491778
2021-08-10,90.91870650587147,91.31037832690457,90.30997291777426,90.51505789245182,90.53820254732425,4783307
2021-08-11,87.30273364412889,87.69937170198385,87.21072275892075,87.57736406996109,87.59170926778022,3348261
2021-08-12,86.99190822310487,87.11853318317303,86.48693866585288,86.77307739915882,86.79781644274293,1138046
2021-08-13,86.9603992241776,87.02291083467028,86.61998701714585,86.7231407633773,86.78439366028248,3022623
2021-08-16,89.73613950733444,89.98789973986942,89.67996928337304,89.88933949175511,89.93145114354438,4705337
2021-08-17,90.57094627884273,90.9963886802581,89.84438884417499,90.1689238738742,90.17213815316273,3971466
2021-08-18,92.18787685438929,92.32855358432697,91.87504592501038,92.00469729011402,91.95079365388293,2091797
2021-08-19,91.31308677561941,91.79889464263383,91.1174558169751,91.13607518054627,91.10873411763387,4569224
2021-08-20,89.05114688373524,89.17243337871692,88.65067039066682,89.04615634764102,89.0363776926948,1742091
2021-08-23,87.3495569099388,87.71073334634265,87.31937391261512,87.38752262156946,87.39854856009187,1986727
2021-08-24,86.136141393764,86.22951815536405,86.05749721763279,86.17223184575242,86.15162234494075,1619995
2021-08-25,90.03496909663696,90.30389494363801,89.7385776025515,89.96470115985362,89.92260968103864,4691967
2021-08-26,88.79124952001266,88.97507818364883,88.35637451459039,88.54311871462937,88.4905153058357,3867642
2021-08-27,90.11818695607072,90.51980924319588,89.75119836339235,90.08551938509483,90.01114578208401,3071967
2021-08-30,88.35619721858114,88.55504254924486,88.34278808732766,88.51755474018844,88.50715610929713,3671656
2021-08-31,90.37609960160829,90.85233014679451,89.87329870427737,90.22732789983368,90.16102590696131,2035339
2021-09-01,91.1377389604214,91.20329552437151,90.43250687082079,90.97014452735937,90.9246355443138,1282631
2021-09-02,90.84975292649541,91.20048083134557,90.71586314192025,90.73095715524168,90.71308760826749,4383143
2021-09-03,90.83759570008417,91.35803051222976,90.69144857235433,90.70235868165135,90.64177325616862,4856850
2021-09-06,89.51852660813947,89.91086137515612,89.32328821292852,89.56705907981993,89.5840657231714,1142119
2021-09-07,90.24690885365973,90.69483104465958,89.60150058421611,90.41489777481978,90.44836137113302,1206740
2021-09-08,89.48504232729994,89.65772135765698,89.46727257568621,89.64069324929417,89.6160677398229,3238037
2021-09-09,87.22761614276767,87.60988344209606,87.12091999306236,87.51386757105341,87.49474459609185,1172101
2021-09-10,85.3885742461574,85.74698502858428,85.34148055195777,85.3481280052996,85.37106231770744,3886486
2021-09-13,85.67176968024495,85.93139355144461,85.1570158882867,85.68607047688647,85.65548075977557,4781418
2021-09-14,88.40174740859457,88.61107195451495,88.20022645139387,88.47960728721056,88.4449792926563,2119910
2021-09-15,88.28261065821887,88.84637255363121,88.02220168400042,88.80757332917108,88.86070239234097,2177396
2021-09-16,88.4202851508889,88.74598244646265,88.25345056800646,88.64141311712764,88.6806009424378,4453967
2021-09-17,89.3941157224355,89.62528417370025,88.97237831882352,89.19417081739483,89.22099819422696,2424740
2021-09-20,91.47864768952613,91.83597016834239,91.11926678649682,91.60040771469326,91.64280242705257,1961138
2021-09-21,92.11559872266916,92.42290858955838,91.67910626744593,92.04921436140201,91.95821088478021,1337109
2021-09-22,91.08740882683443,91.57037698231204,90.94613485934248,91.34146331119344,91.40329397115683,4359497
2021-09-23,93.70053336189771,94.03395991717296,93.30412483920692,93.43169198692235,93.45000750038054,4703627
2021-09-24,94.25629685876268,94.34309883989339,94.18858189135462,94.28345570977818,94.33110569070378,1314179
2021-09-27,97.32936707457104,97.38081919106817,97.03827481478893,97.27294090987381,97.29177109230508,4211793
2021-09-28,98.13325639636027,98.25110754097072,97.38739216237214,97.67889718602319,97.68128664748308,1639710
2021-09-29,95.65275030672314,96.47388661318317,95.06472645132128,95.36352416237644,95.35039693401383,1555455
2021-09-30,92.77893827276523,92.9200400421622,92.60691097779623,92.83585883825016,92.85290092002309,2523938
2021-10-01,95.88642219813974,96.03296691479757,95.58877511682952,96.00032085430935,95.9853569046691,2746759
2021-10-04,99.352441758759,99.432271198466,98.8863679936052,99.4171712871028,99.46031218055087,4416222
2021-10-05,99.21148072432808,99.4217691346815,99.04517301262622,99.11040827715544,99.03179109427765,3798999
2021-10-06,98.38223478993669,98.42501596491286,98.31299467737627,98.40294351901574,98.37629718954602,1578341
2021-10-07,101.29213852567365,101.7190281989513,100.7753077186031,101.37227211971569,101.47591630910634,3336293
2021-10-08,99.49314579300324,99.53535158263509,99.00314940370541,99.2020510144427,99.17099678139947,4501752
2021-10-11,97.46912911161871,97.51115631143786,97.38254711181867,97.4913980756657,97.47976327073602,3648411
2021-10-12,99.25768223299158,99.29190645401208,98.71057732156765,98.80326839627058,98.75966745585097,1918926
2021-10-13,98.09339659850171,98.14104626063792,98.00091152491282,98.07559733621409,98.09206646870462,1515334
2021-10-14,98.46492787084543,98.77195206496272,97.89550631518829,98.11459628387038,98.07847711764325,2810033
2021-10-15,97.91322928417493,98.23224073478023,97.61575369529949,97.84330665647374,97.83422626266719,2888776
2021-10-18,98.74520516315809,98.79725389593187,98.4585908536746,98.55539524335735,98.59722543184124,2410937
2021-10-19,101.27282800377843,101.81228109742067,101.1951599361377,101.41980783097269,101.38437360514493,1437054
2021-10-20,101.48095402519807,102.18352436656374,101.37210653567153,101.65453101193656,101.69461395867641,1472504
2021-10-21,103.11840376251652,103.17397839940634,102.60094943127729,103.0236825617541,103.06603710775371,3115942
2021-10-22,99.12984953079773,99.30393497925517,98.69504738819032,98.93424599146628,98.98643163435887,4777238
2021-10-25,98.89528759248991,99.00527212274787,98.70279989468422,98.88732587682594,98.8942747384077,3391744
2021-10-26,97.03195644615474,97.54630801386904,96.70477290885846,97.28224290394198,97.43990138036251,2752713
2021-10-27,94.72860264425512,95.0353317616257,94.603582496353,94.9870164117811,95.0370999165512,4725135
2021-10-28,93.11346577354162,93.89580709708629,92.77919926917386,93.37999776162499,93.39516629754495,3761325
2021-10-29,92.4763733629863,93.15649412345451,92.22445040139938,92.80445979360745,92.76381494757301,3871664
2021-11-01,94.58810179908292,94.91999536902199,94.48698135471466,94.56739430876718,94.56280499445327,3301070
2021-11-02,92.34508219718101,92.70576396187231,91.8519220693956,92.13776413418316,92.20347342347108,4051544
2021-11-03,92.23786145955481,92.71834934460658,92.1534853526777,92.24033641295318,92.31918043698067,3006863
2021-11-04,90.98394433469453,91.52390477479138,90.79551761068102,91.39713520106832,91.46469272340063,3488263
2021-11-05,90.81087787617761,90.85252493186901,90.64690185945821,90.84553734922576,90.88120295773943,3466310
2021-11-08,92.7020121189948,92.84425839047621,92.51323703044156,92.73220553902937,92.67398546886068,4010601
2021-11-09,94.17562341924537,94.4424482592804,93.49785937599549,93.78248746620098,93.80533108973809,4593369
2021-11-10,96.09214447006099,96.44098850119015,96.02130896181485,96.37300197999484,96.3131831430758,2177063
2021-11-11,96.04860118809114,96.83259441890492,95.8614206051916,96.123707947639,96.05221732435247,3797249
2021-11-12,95.16602832838159,95.56346191048324,94.48585418082443,94.84245382022428,94.85379501847314,1126625
2021-11-15,94.55101307534778,94.79295147963538,94.39424011925371,94.46599776936797,94.49071004827732,3129920
2021-11-16,95.07973787440201,95.26445140232208,94.71767507200772,94.97273910327294,95.0156372020159,4594843
2021-11-17,95.37824412098759,95.61617166699818,95.27820261798405,95.35639140413625,95.38009396309597,3580743
2021-11-18,93.41886156381102,93.91670029143046,92.73022277159922,93.35725631679404,93.38207002135674,2070791
2021-11-19,93.71866846288538,94.00531007994609,93.17177261751333,93.57314172931174,93.52707321136693,3425577
2021-11-22,93.8959896887772,94.37556534464512,93.80936281730256,94.0482512341569,94.04331479734942,2430981
2021-11-23,99.12800743421346,99.43908666016881,98.85982172759083,98.95423220919234,98.87966441700632,2732484
2021-11-24,102.50837999898164,102.93553698116735,102.3639364495658,102.79064372687084,102.68767992565405,1912389
2021-11-25,101.1683527340268,101.21897001288175,100.84777931218262,101.10195544570877,101.13939565883464,3499056
2021-11-26,100.60874862542877,100.83504754777677,100.22090504204138,100.57279566867234,100.53492375578742,1793353
2021-11-29,97.60020695277217,97.83542783147698,97.49433009547369,97.72065608260678,97.76328664563702,2774279
2021-11-30,96.61687818911257,96.73536319665318,96.54254341105977,96.62126194897182,96.67480691979826,4756998
2021-12-01,97.16057906238616,97.75422078420638,96.96034461393724,97.28170259435547,97.2515784724627,4030457
2021-12-02,99.49250248854126,99.74027524329051,98.97827651916597,99.70621305018575,99.73564189206556,2657422
2021-12-03,98.242492541404,98.63026055891393,98.19210730166742,98.31202170170714,98.27952187438129,4875649
2021-12-06,96.86836243029333,97.43151424848136,96.83551232344887,97.08271886693348,96.99311739700957,1055792
2021-12-07,93.10826845411904,93.28668979407907,92.62704608782089,93.04819701005245,93.05393386893132,4839461
2021-12-08,92.57891977084175,92.88465166785035,92.31019545383289,92.79235806078957,92.77051131196555,2408528
2021-12-09,91.01632999081744,91.22115721642261,90.79939260712351,90.886911205879,90.86691204046504,4282943
2021-12-10,89.76197609106048,90.20994915622778,89.76057945341888,89.97458226223742,90.06344759816379,4790077
2021-12-13,88.35446754034547,88.63893641840474,88.3026792099595,88.45465037788244,88.3871658049153,3407035
2021-12-14,88.22185811653664,88.76069206644176,88.12609868574563,88.33220330701808,88.34911323250309,3441972
2021-12-15,85.54965471603887,85.68658194965818,84.97627270990483,85.32352234298111,85.28108211421836,3997327
2021-12-16,82.95262266485081,83.1738889934663,82.51425597570127,82.89786200418462,82.93550846866921,1958992
2021-12-17,86.5109206880985,86.6882981442346,86.2806139046599,86.54757078062322,86.56048502989123,1712193
2021-12-20,84.47390787504935,84.64979353045189,84.14549221028668,84.38973427283221,84.40574065724483,2374679
2021-12-21,82.25192227960628,83.05136136612204,82.09305499132925,82.60003058427905,82.56100662862269,2916073
2021-12-22,85.72650466813646,86.1846846240767,85.56327009367033,85.7339006899178,85.70108227085417,3971503
2021-12-23,91.27133142354725,91.49742337382966,90.86207967176684,90.90815078341149,90.95029809787938,2029219
2021-12-24,88.87074317037028,89.07600685442958,88.79487858293075,88.84722593045935,88.92589116308908,3259135
2021-12-27,88.2513656207995,88.50757488158712,87.9152850659337,88.23938038886402,88.26057142095792,1013979
2021-12-28,88.98609489250683,89.14005196746363,88.7655458522482,88.88865010900116,88.84876485077655,1123698
2021-12-29,92.2265476999154,92.29414852036544,91.89945419358925,92.06164591433735,92.07724753345816,4866950
2021-12-30,89.94679608564108,90.35193622156132,89.78625388333225,90.3075688072578,90.41717835659367,4401168
2021-12-31,89.60807084484605,90.02591646509885,89.41328785606031,89.9105887738213,89.9151932214291,4455394
2022-01-03,91.4034262552147,92.12589925195805,91.32068887604639,91.36499972770903,91.43178027256926,2314869
2022-01-04,92.07716866234566,92.36278506041035,91.46977760834186,92.2090047749647,92.17487225794986,3054794
2022-01-05,91.8039462114926,91.93168234380468,91.5588444995141,91.5636784929236,91.56175171607306,3698815
2022-01-06,91.30701901359676,91.4922003788928,91.11714051258255,91.36461058439284,91.39291375128748,2016609
2022-01-07,88.58687677095452,89.20064872493556,88.54069756883295,88.9309561068446,88.94862350001567,3977790
2022-01-10,88.32803644127665,88.95229230322508,88.3036109725386,88.55260832072368,88.51867546241802,3771900
2022-01-11,87.64149217417227,88.30090116100092,87.60174630681244,88.1261287801918,88.09045896035336,2629079
2022-01-12,88.53908624126576,88.71372347661203,88.53075789162396,88.58056418563133,88.62433558063269,2739204
2022-01-13,87.61297330536526,87.9262815458469,87.23357930830204,87.6459955341191,87.69821286272119,2229413
2022-01-14,88.4455764788184,88.62290394183955,88.19015525690324,88.52072397155604,88.58765199281297,4213398
2022-01-17,90.57212037735798,90.59778941977139,90.33661898080172,90.37710844154658,90.45862545199957,4947609
2022-01-18,90.92125189085189,90.9241983080863,90.65885989477646,90.70383120894793,90.70993645826276,4998072
2022-01-19,91.35873412610842,91.40535211526775,91.20355511982746,91.38987768044576,91.37565745001348,4085587
2022-01-20,91.14205238394531,91.69120209254864,91.09365223934077,91.53284153834143,91.5946715581009,2396330
2022-01-21,91.6918337554868,91.81547563524167,91.56201097785014,91.57877397480938,91.61142498010491,4124324
2022-01-24,90.41213210134636,90.81345086230158,90.07084726793298,90.31182091434633,90.26745725265775,1977612
2022-01-25,90.98701790883277,91.01664418245844,90.90368729994985,90.9307514928729,90.88375685895517,4586292
2022-01-26,90.97762049702293,91.19209012137458,90.69067000504835,90.7993849818044,90.82171846167296,2069529
2022-01-27,94.50790713361916,94.87531661854749,94.35435060064479,94.72859218504985,94.72019569549362,2611470
